tag,epoch,exit_indices,train_loss,val_loss,val_policy_acc,val_exit1_acc,val_exit2_acc,val_exit3_acc,val_exit4_acc,val_avg_exit,val_avg_depth_cost_ratio,lr_backbone,lr_heads
place_5_9_15,11,"5,9,15",2.030171924256291,2.297050739235867,0.8012149848126898,0.26189672629092137,0.4745190685116436,0.7775902801214984,0.8002024974687817,3.434694566317921,0.8945059239391085,0.0001327884932081842,0.0008852566213878945
place_5_9_15,12,"5,9,15",2.001025371207354,2.2835445512278514,0.7985150185622679,0.2632467094161323,0.47654404319946003,0.7826527168410395,0.7961525480931488,3.429294633817077,0.8929427855836012,0.00012967264705660586,0.0008644843137107056
place_5_9_15,13,"5,9,15",1.963427365381062,2.29406403131353,0.788390145123186,0.26358420519743503,0.4832939588255147,0.781977725278434,0.7867026662166723,3.434357070536618,0.8941329022860899,0.00012634103294465165,0.0008422735529643443
place_5_9_15,14,"5,9,15",1.9337498026987263,2.293754966042551,0.7894026324670942,0.2524468444144448,0.49611879851501856,0.7860276746540669,0.7897401282483969,3.386770165372933,0.88407908059044,0.0001228067992311517,0.0008187119948743448
place_5_9_15,15,"5,9,15",1.9129544749914047,2.284313382428118,0.7934525818427269,0.2753965575430307,0.498143773202835,0.7765777927775903,0.7944650691866352,3.4083698953763077,0.8884309998756595,0.00011908389392193548,0.0007938926261462366
place_5_9_15,16,"5,9,15",1.884993668846207,2.2706840731507816,0.7904151198110023,0.27674654066824167,0.5075936550793115,0.7860276746540669,0.7904151198110023,3.3833952075599054,0.8851803826136383,0.00011518700962342472,0.0007679133974894982
place_5_9_15,17,"5,9,15",1.8634073346614934,2.2262445628703387,0.8012149848126898,0.283833952075599,0.5194060074249072,0.7863651704353696,0.7988525143435707,3.3898076274046574,0.8853580119722188,0.00011113152555762863,0.0007408768370508576
place_5_9_15,18,"5,9,15",1.8420256191329534,2.2969286145690804,0.7816402294971313,0.28214647316908537,0.5126560917988525,0.7813027337158286,0.7799527505906176,3.3904826189672628,0.8851803826136383,0.00010693344686738043,0.0007128896457825362
place_5_9_15,19,"5,9,15",1.8233613783496312,2.2309543161105756,0.8002024974687817,0.2912588592642592,0.5261559230509618,0.7836652041849477,0.7995275059061762,3.3577455281808977,0.8779508677194167,0.00010260934145135084,0.0006840622763423389
place_5_9_15,20,"5,9,15",1.80757144001485,2.211646527122333,0.8005399932500844,0.2942963212959838,0.538643266959163,0.7880526493418832,0.7995275059061762,3.3621329733378333,0.8788923033198927,9.817627457812104e-05,0.0006545084971874735
place_5_9_15,21,"5,9,15",1.795119861718546,2.193499584637338,0.8056024299696254,0.29463381707728653,0.5389807627404657,0.7948025649679379,0.8049274384070199,3.3442456969287884,0.8733502673321847,9.365174153736408e-05,0.0006243449435824271
place_5_9_15,22,"5,9,15",1.7786394991590175,2.2566833024969624,0.7917651029362133,0.30172122848464394,0.5426932163347958,0.7843401957475532,0.7907526155923051,3.3513331083361457,0.874895642751834,8.905359859392934e-05,0.0005936906572928622
place_5_9_15,23,"5,9,15",1.7639195393508933,2.1942380318318193,0.8052649341883227,0.29868376645291933,0.5470806614917314,0.7907526155923051,0.8025649679379008,3.349983125210935,0.8756416860578716,8.439999251732282e-05,0.000562666616782152
place_5_9_15,24,"5,9,15",1.7488207341315978,2.1893513599763317,0.8025649679379008,0.30610867364157945,0.5464056699291259,0.7971650354370571,0.8032399595005062,3.3239959500506244,0.8691937403414035,7.97092889646985e-05,0.0005313952597646566
place_5_9_15,25,"5,9,15",1.739179750356074,2.1993909712140316,0.8029024637192035,0.30138373270334123,0.5464056699291259,0.7944650691866352,0.8032399595005062,3.3374957813027337,0.872160150629696,7.5e-05,0.0004999999999999998
place_5_9_15,26,"5,9,15",1.728318247209447,2.1741898533785378,0.8079649004387445,0.30948363145460683,0.5568680391495107,0.7948025649679379,0.8069524130948363,3.3439082011474857,0.8739719700872159,7.02907110353015e-05,0.00046860474023534314
place_5_9_15,27,"5,9,15",1.7141562672846382,2.174466740187865,0.8022274721565981,0.31690853864326696,0.5572055349308134,0.7917651029362133,0.8012149848126898,3.320620992237597,0.8697443913530029,6.560000748267718e-05,0.00043733338321784774
place_5_9_15,28,"5,9,15",1.7029178417386495,2.171945226341335,0.8059399257509281,0.30914613567330407,0.5615929800877489,0.7894026324670942,0.8059399257509281,3.347283158960513,0.8727285645771532,6.094640140607065e-05,0.00040630934270713756
place_5_9_15,29,"5,9,15",1.6985036733626147,2.151088715283564,0.8079649004387445,0.3162335470806615,0.565305433682079,0.7954775565305434,0.807289908876139,3.345933175835302,0.8736700001776294,5.6348258462635886e-05,0.00037565505641757246
place_5_9_15,30,"5,9,15",1.6863543922842001,2.148107579500338,0.8147148160647992,0.3101586230172123,0.565305433682079,0.7951400607492406,0.8143773202834964,3.321970975362808,0.8684121711636499,5.182372542187897e-05,0.00034549150281252633
place_5_9_15,31,"5,9,15",1.677655974249872,2.148020373539791,0.8093148835639554,0.30678366520418493,0.5636179547755653,0.7958150523118461,0.8103273709078637,3.3280458994262574,0.8684476970353658,4.739065854864918e-05,0.00031593772365766105
place_5_9_15,32,"5,9,15",1.6706220984678912,2.143261618804095,0.8076274046574418,0.31252109348633145,0.5686803914951063,0.7951400607492406,0.8069524130948363,3.304421194735066,0.8634030232516829,4.306655313261955e-05,0.00028711035421746355
place_5_9_15,33,"5,9,15",1.6617642756976967,2.1197866468947764,0.8167397907526156,0.32770840364495446,0.5761052986837665,0.8008774890313871,0.817414782315221,3.3081336483293957,0.8645398511465975,3.8868474442371344e-05,0.0002591231629491422
place_5_9_15,34,"5,9,15",1.6565358515863222,2.1292858866473687,0.81235234559568,0.3223084711441107,0.5798177522780965,0.7985150185622679,0.8120148498143773,3.328720890988863,0.8681279641899212,3.4812990376575235e-05,0.00023208660251050145
place_5_9_15,35,"5,9,15",1.649019493469088,2.148989238129087,0.8110023624704691,0.30779615254809317,0.563955450556868,0.7924400944988188,0.8113398582517719,3.334120823489706,0.8681812529974954,3.0916106078064525e-05,0.00020610737385376337
place_5_9_15,36,"5,9,15",1.642279921092287,2.119890752492062,0.817414782315221,0.32568342895713803,0.5798177522780965,0.7975025312183598,0.8170772865339183,3.3364832939588256,0.8689983480469652,2.719320076884827e-05,0.00018128800512565502
place_5_9_15,37,"5,9,15",1.6378806803689425,2.1404845604734004,0.8157273034087074,0.31657104286196425,0.5791427607154911,0.7985150185622679,0.8150523118461019,3.3175835302058725,0.8646819546334619,2.365896705534835e-05,0.00015772644703565555
place_5_9_15,38,"5,9,15",1.635867402043674,2.108698307562631,0.8191022612217347,0.32197097536280794,0.5865676679041512,0.8015524805939925,0.8184272696591293,3.3290583867701655,0.8673108691404515,2.0327352943394153e-05,0.00013551568628929425
place_5_9_15,39,"5,9,15",1.6323977186857297,2.1115690915921714,0.8157273034087074,0.32365845426932166,0.5757678029024638,0.7991900101248735,0.8160647991900101,3.317921025987175,0.8645398511465975,1.7211506791815817e-05,0.00011474337861210535
place_5_9_15,40,"5,9,15",1.6242671343741026,2.113695051474544,0.8164022949713129,0.3266959163010462,0.585555180560243,0.8005399932500844,0.8164022949713129,3.3300708741140737,0.8676838907934703,1.432372542187895e-05,9.549150281252626e-05
place_5_9_15,41,"5,9,15",1.6235705291195828,2.1102120727451514,0.8224772190347621,0.32365845426932166,0.585555180560243,0.8015524805939925,0.8228147148160648,3.3314208572392845,0.8675950761141802,1.1675405587348887e-05,7.783603724899252e-05
place_5_9_15,42,"5,9,15",1.6199859274589847,2.101870533022332,0.8211272359095512,0.3226459669254134,0.5879176510293621,0.8066149173135336,0.8207897401282483,3.322308471144111,0.8665115370268398,9.276998996710233e-06,6.184665997806817e-05
place_5_9_15,43,"5,9,15",1.6176978379359666,2.1088996360400944,0.8218022274721566,0.32365845426932166,0.5902801214984813,0.8029024637192035,0.8214647316908539,3.334120823489706,0.8691404515338295,7.13797106504855e-06,4.7586473766990294e-05
place_5_9_15,44,"5,9,15",1.6185132434384266,2.09715367075643,0.8201147485656429,0.32500843739453256,0.5936550793115086,0.8039149510631117,0.8201147485656429,3.3125210934863314,0.8640780148142885,5.26676355838115e-06,3.5111757055874305e-05
place_5_9_15,45,"5,9,15",1.614056654682359,2.109820643229296,0.8147148160647992,0.32467094161322985,0.5828552143098211,0.7998650016874789,0.8147148160647992,3.32467094161323,0.8660319377586728,3.670761277863486e-06,2.4471741852423218e-05
place_5_9_15,46,"5,9,15",1.6116523651942773,2.1015357113834012,0.8194397570030375,0.32568342895713803,0.5939925750928113,0.7978400269996625,0.8191022612217347,3.3378332770840364,0.867968097767199,2.356262915352678e-06,1.5708419435684507e-05
place_5_9_15,47,"5,9,15",1.611653022656608,2.111316699495679,0.8130273371582856,0.32568342895713803,0.5831927100911238,0.8012149848126898,0.8133648329395883,3.359770502868714,0.8738121036644936,1.328456195348346e-06,8.856374635655634e-06
place_5_9_15,48,"5,9,15",1.6096380038023825,2.09401293413244,0.8224772190347621,0.3314208572392845,0.5848801889976375,0.807289908876139,0.8218022274721566,3.3115086061424233,0.8644687994031655,5.913974014141676e-07,3.942649342761115e-06
place_5_9_15,49,"5,9,15",1.6136025812431807,2.111996150040924,0.8164022949713129,0.32197097536280794,0.5848801889976375,0.8059399257509281,0.8160647991900101,3.3155585555180562,0.8636694672895536,1.4799536787963308e-07,9.866357858642198e-07
place_5_9_15,50,"5,9,15",1.6098629741461423,2.105289179169162,0.8194397570030375,0.31792102598717514,0.5828552143098211,0.8049274384070199,0.8197772527843402,3.3115086061424233,0.8636872302254117,0.0,0.0
